id,type,title,director,cast,country,date_added,release_year,rating,duration_type,duration_int,score
ds866,movie,double teamed,duwayne dunham,"poppi monroe, annie mcelwain, teal redmann, nick searcy, tanya goott, joey miyashima",united states,2019-11-12,2002,tv-g,min,93,3.5493273542600896
ds867,movie,doug's 1st movie,maurice joyce,"thomas mchugh, fred newman, chris phillips, constance shulman, frank welker, doug preis",united states,2019-11-12,1999,g,min,80,3.6336206896551726
ds868,tv show,"dr. t, lone star vet",SinDato,dr. lauren thielen,united states,2019-11-12,2019,tv-pg,season,1,3.570576540755467
ds869,movie,ducktales the movie: treasure of the lost lamp,bob hathcock,"alan young, terence mcgovern, russi taylor, richard libertini, christopher lloyd, june foray","france, united states",2019-11-12,1990,g,min,75,3.570675105485232
ds870,movie,dug's special mission,ronnie del carmen,"bob peterson, delroy lindo, jerome ranft",united states,2019-11-12,2009,tv-pg,min,6,3.5589390962671907
ds871,movie,dumbo,tim burton,"colin farrell, michael keaton, danny devito, eva green, alan arkin, nico parker","united states, united kingdom, australia, canada",2019-11-12,2019,pg,min,117,3.5262605042016806
ds872,movie,early to bed,jack kinney,SinDato,united states,2019-11-12,1941,tv-g,min,9,3.5230125523012554
ds873,movie,earth live,glenn weiss,"jane lynch, phil keoghan, chris packham",united states,2019-11-12,2017,tv-pg,min,94,3.563
ds874,movie,easter island unsolved,geoff luck,peter demeo,united states,2019-11-12,2018,tv-14,min,45,3.4637826961770624
ds875,movie,eddie's million dollar cook-off,paul hoen,"taylor ball, orlando brown, reiley mcclendon, mark taylor, rose mciver, kylie leydon",united states,2019-11-12,2003,tv-g,min,86,3.4314606741573033
ds876,movie,eight below,frank marshall,"paul walker, bruce greenwood, moon bloodgood, wendy crewson, gerard plunkett, august schellenberg",united states,2019-11-12,2006,pg,min,122,3.4760348583877994
ds877,tv show,elena of avalor (shorts),SinDato,"aimee carrero, jenna ortega, maximus riegel, gia lopez, desmond gerber, mick wingert",SinDato,2019-11-12,2017,tv-y,season,2,3.4918032786885247
ds878,movie,emil and the detectives,peter tewksbury,"walter slezak, roger mobley, heinz schubert, peter ehrlich, cindy cassell, elsa wagner",united states,2019-11-12,1964,tv-pg,min,98,3.61482254697286
ds879,movie,empire of dreams: the story of the star wars trilogy,"edith becker, kevin burns","robert clotworthy, walter cronkite, anthony daniels, warwick davis, carrie fisher, harrison ford",united states,2019-11-12,2004,tv-14,min,151,3.5454545454545454
ds880,tv show,encore!,SinDato,"kristen bell, roger love, susan egan, ali stroker, stephen schwartz",united states,2019-11-12,2019,tv-14,season,1,3.450980392156863
ds881,movie,escape to witch mountain,john hough,"eddie albert, ray milland, donald pleasence, kim richards, ike eisenmann, walter barnes",united states,2019-11-12,1975,g,min,98,3.59
ds882,tv show,even stevens,SinDato,"shia labeouf, christy romano, nick spano, tom virtue, donna pescow",united states,2019-11-12,2000,tv-pg,season,3,3.6077097505668934
ds883,movie,expedition mars: spirit & opportunity,mark davis,bray poor,united states,2019-11-12,2019,tv-pg,min,88,3.5672645739910314
ds884,movie,fantasia,"samuel armstrong, james algar, bill roberts","deems taylor, walt disney, leopold stokowski",united states,2019-11-12,1940,g,min,126,3.5169660678642716
ds885,movie,fantasia 2000,"pixote hunt, hendel butoy, eric goldberg","steve martin, itzhak perlman, quincy jones, bette midler, james jones, penn teller",united states,2019-11-12,2000,g,min,76,3.5326295585412666
ds886,tv show,fantastic four (series),SinDato,"beau weaver, lori alan, chuck mccann, brian green, stan lee, pauline lomas",united states,2019-11-12,1994,tv-y7,season,1,3.492798353909465
ds887,tv show,fantastic four: world's greatest heroes,SinDato,"christopher jacot, hiro kanagawa, lara gilchrist, brian dobson",united states,2019-11-12,2007,tv-y7,season,1,3.561023622047244
ds888,movie,ferdinand the bull,dick rickard,SinDato,united states,2019-11-12,1938,tv-g,min,8,3.502061855670103
ds889,movie,finding dory,"andrew stanton, angus maclane","ellen degeneres, albert brooks, ed o'neill, kaitlin olson, hayden rolence, ty burrell",united states,2019-11-12,2016,pg,min,98,3.420523138832998
ds890,movie,finding nemo,andrew stanton,"albert brooks, ellen degeneres, alexander gould, willem dafoe, brad garrett, allison janney","united states, australia",2019-11-12,2003,g,min,103,3.536082474226804
ds891,movie,first kid,david evans,"sinbad , robert guillaume, timothy busfield, brock pierce, james naughton, art fleur",united states,2019-11-12,1996,pg,min,102,3.594017094017094
ds892,movie,flight of the navigator,randal kleiser,"joey cramer, veronica cartwright, cliff de young, sarah parker, matt adler, howard hesseman",united states,2019-11-12,1986,pg,min,90,3.5562248995983934
ds893,movie,float,bobby rubio,"eli fucile, bobby rubio, luna watson, mika kubo",united states,2019-11-12,2019,pg,min,10,3.486
ds894,movie,flowers and trees,burt gillett,SinDato,united states,2019-11-12,1932,tv-y7,min,8,3.5218818380743984
ds895,movie,flubber,les mayfield,"robin williams, marcia harden, christopher mcdonald, raymond barry, clancy brown, ted levine",united states,2019-11-12,1997,pg,min,96,3.483539094650206
ds896,movie,food for feudin',charles nichols,SinDato,united states,2019-11-12,1950,tv-g,min,7,3.4841437632135306
ds897,movie,for the birds,ralph eggleston,SinDato,united states,2019-11-12,2001,g,min,4,3.465263157894737
ds898,movie,forky asks a question: what is money?,bob peterson,"tony hale, john ratzenberger, bob peterson",united states,2019-11-12,2019,tv-g,min,6,3.535181236673774
ds899,movie,frank and ollie,theodore thomas,"frank thomas, ollie johnston, sylvia roemer, john canemaker, john culhane, marie johnston",united states,2019-11-12,1995,pg,min,89,3.6376518218623484
ds900,movie,frankenweenie (short),tim burton,"shelley duvall, daniel stern, barret oliver",united states,2019-11-12,1984,pg,min,27,3.5392927308447937
ds901,movie,freaky friday,mark waters,"jamie curtis, lindsay lohan, harold gould, chad murray, stephen tobolowsky, christina vidal",united states,2019-11-12,2003,pg,min,98,3.467196819085487
ds902,movie,free solo,"elizabeth vasarhelyi, jimmy chin","alex honnold, tommy caldwell",united states,2019-11-12,2018,tv-pg,min,101,3.450199203187251
ds903,movie,frenemies,daisy mayer,"zendaya , bella thorne, mary mouser, nick robinson, stefanie scott, connor price",united states,2019-11-12,2012,tv-g,min,88,3.586283185840708
ds904,movie,frozen,"chris buck, jennifer lee","kristen bell, idina menzel, jonathan groff, josh gad, santino fontana, alan tudyk",united states,2019-11-12,2013,pg,min,105,3.492943548387097
ds905,movie,full-court miracle,stuart gillard,"alex linz, r.h. thomson, sean marquette, jase blankfort, erik knudsen, david sazant",united states,2019-11-12,2003,tv-g,min,95,3.487528344671202
ds906,movie,fun and fancy free,"jack kinney, w. roberts, hamilton luske","edgar bergen, dinah shore, luana patten, clarence nash, mickey mouse, cliff edwards",united states,2019-11-12,1947,g,min,74,3.569182389937107
ds907,movie,fuzzbucket,mick garris,"chris hebert, phil fondacaro, joe regalbuto, wendy phillips, robyn lively, john vernon",united states,2019-11-12,1986,tv-g,min,46,3.4813084112149535
ds908,tv show,gargoyles,SinDato,"thom hernandez, edward asner, jeff bennett, keith david, bill fagerbakke, jonathan frakes",united states,2019-11-12,1994,tv-y7,season,3,3.5801980198019803
ds909,movie,geek charming,jeffrey hornaday,"sarah hyland, matt prokop, sasha pieterse, jordan nichols, vanessa morgan, lili simmons",united states,2019-11-12,2011,tv-g,min,99,3.4827956989247313
ds910,movie,genius,rod daniel,"trevor morgan, emmy rossum, yannick bisson, peter keleghan, philip granger, charles fleischer",united states,2019-11-12,1999,tv-g,min,86,3.4930555555555554
ds911,movie,george & a.j.,josh cooley,"jason topolski, a.j. riebli  iii, steve purcell, peter sohn, bob peterson, kim donovan",united states,2019-11-12,2009,tv-g,min,4,3.54375
ds912,movie,geri's game,jan pinkava,bob peterson,united states,2019-11-12,1997,g,min,5,3.5474683544303796
ds913,movie,get a clue,maggie greenwald,"lindsay lohan, bug hall, ian gomez, brenda song, ali mukadam, dan lett",united states,2019-11-12,2002,tv-g,min,84,3.534518828451883
ds914,movie,giants of the deep blue,ken corben,bill graves,SinDato,2019-11-12,2018,tv-pg,min,45,3.5473887814313345
ds915,tv show,girl meets world,SinDato,"rowan blanchard, ben savage, sabrina carpenter, peyton meyer, august maturo, danielle fishel",united states,2019-11-12,2013,tv-g,season,3,3.53781512605042
ds916,movie,go figure,francine mcdougall,"jordan hinson, whitney sloan, cristine rose",united states,2019-11-12,2005,tv-g,min,89,3.505091649694501
ds917,movie,going to the mat,stuart gillard,"andrew lawrence, khleo thomas, alessandra toreson, billy brown, brenda strong, brian wimmer",united states,2019-11-12,2004,tv-g,min,92,3.5474683544303796
ds918,tv show,good luck charlie,SinDato,"bridgit mendler, leigh-allyn baker, bradley perry, mia talerico, eric kramer, jason dolley",united states,2019-11-12,2009,tv-g,season,4,3.567099567099567
ds919,movie,"good luck charlie, it's christmas!",arlene sanford,"bridgit mendler, leigh-allyn baker, bradley perry, mia talerico, debra monk, michael kagan",united states,2019-11-12,2011,tv-g,min,82,3.570806100217865
ds920,tv show,goof troop,SinDato,"nancy cartwright, jim cummings, dana hill, rob paulson, corey burton, bill farmer",united states,2019-11-12,1992,tv-y7,season,1,3.4593147751605997
ds921,movie,gotta kick it up,ramon menendez,"camille guaty, america ferrera, jhoanna flores, suilma rodriguez, sabrina wiener, miguel sandoval",united states,2019-11-12,2002,tv-g,min,85,3.491035856573705
ds922,movie,grand canyonscope,c. nichols,SinDato,united states,2019-11-12,1954,tv-g,min,7,3.602687140115163
ds923,movie,grasshopper and the ants,wilfred jackson,SinDato,united states,2019-11-12,1934,tv-g,min,8,3.5189620758483033
ds924,tv show,great migrations,SinDato,alec baldwin,united states,2019-11-12,2010,tv-pg,season,1,3.480088495575221
ds925,movie,greyfriars bobby,don chaffey,"donald crisp, laurence naismith, alex mackenzie, duncan macrae, andrew cruickshank, gordon jackson",united states,2019-11-12,1961,tv-g,min,91,3.5599214145383105
ds926,movie,gus,vincent mceveety,"edward asner, don knotts, gary grimes, tim conway, liberty williams, dick van patten",united states,2019-11-12,1976,g,min,97,3.495850622406639
ds927,movie,halloweentown,duwayne dunham,"debbie reynolds, judith hoag, kimberly brown, joey zimmerman, phillip van dyke, emily roeske",united states,2019-11-12,1998,tv-pg,min,84,3.5705645161290325
ds928,movie,halloweentown high,mark dippé,"kimberly brown, judith hoag, joey zimmerman, emily roeske, clifton davis, finn wittrock",united states,2019-11-12,2004,tv-g,min,83,3.5288844621513946
ds929,movie,halloweentown ii: kalabar's revenge,mary lambert,"kimberly brown, judith hoag, daniel kountz, joseph zimmerman, emily roeske, phillip van dyke",united states,2019-11-12,2001,tv-pg,min,81,3.553435114503817
ds930,tv show,handy manny,SinDato,"wilmer valderrama, carlos alazraqui, dee baker, nika futterman, tom kenny, kath soucie","united states, canada",2019-11-12,2006,tv-y,season,3,3.544761904761905
ds931,tv show,hannah montana,SinDato,"miley cyrus, emily osment, mitchel musso, jason earles, billy cyrus",united states,2019-11-12,2005,tv-g,season,4,3.5214592274678114
ds932,movie,hannah montana and miley cyrus: best of both worlds concert,bruce hendricks,"miley cyrus, joe jonas, kevin jonas, nick jonas, kenny ortega, billy cyrus",united states,2019-11-12,2008,g,min,83,3.607070707070707
ds933,movie,hannah montana the movie,peter chelsom,"miley cyrus, emily osment, margo martindale, jason earles, peter gunn, melora hardin",united states,2019-11-12,2009,g,min,105,3.5369609856262834
ds934,movie,hatching pete,stuart gillard,"jason dolley, mitchel musso, tiffany thornton, josie loren, sean o'bryan, amy farrington",united states,2019-11-12,2009,tv-g,min,90,3.5631364562118124
ds935,movie,hawaiian holiday,ben sharpsteen,"walt disney, marcellite garner, clarence nash, pinto colvig",united states,2019-11-12,1937,tv-g,min,9,3.513292433537832
ds936,movie,heavyweights,steven brill,"tom mcgowan, aaron schwartz, shaun weiss, tom hodges, leah lail, paul feig",united states,2019-11-12,1995,pg,min,98,3.51931330472103
ds937,movie,herbie goes bananas,vincent mceveety,"cloris leachman, charles smith, john vernon, stephen burns, elyssa davalos, joaquin garay  iii",united states,2019-11-12,1980,g,min,93,3.4816810344827585
ds938,movie,herbie goes to monte carlo,vincent mceveety,"dean jones, don knotts, julie sommars, jacques marin, roy kinnear, bernard fox",united states,2019-11-12,1977,g,min,105,3.5735887096774195
ds939,movie,herbie rides again,robert stevenson,"helen hayes, ken berry, stefanie powers, john mcintire, keenan wynn, huntz hall",united states,2019-11-12,1974,g,min,89,3.5316973415132926
ds940,movie,hercules,"john musker, ron clements","tate donovan, joshua keaton, roger bart, danny devito, james woods, susan egan","united states, france",2019-11-12,1997,g,min,98,3.4893617021276597
ds941,movie,high school musical,kenny ortega,"zac efron, vanessa hudgens, ashley tisdale, lucas grabeel, alyson reed, corbin bleu",united states,2019-11-12,2006,tv-g,min,100,3.558095238095238
ds942,movie,high school musical 2,kenny ortega,"zac efron, vanessa hudgens, ashley tisdale, lucas grabeel, corbin bleu, monique coleman",united states,2019-11-12,2007,tv-g,min,114,3.585828343313373
ds943,movie,high school musical 3: senior year,kenny ortega,"zac efron, vanessa hudgens, ashley tisdale, lucas grabeel, corbin bleu, monique coleman",united states,2019-11-12,2008,g,min,121,3.5441767068273093
ds944,tv show,high school musical: the musical: the series,SinDato,"olivia rodrigo, joshua bassett, matt cornett, sofia wylie, larry saperstein",united states,2019-11-12,2019,tv-pg,season,2,3.6275933609958506
ds945,movie,hocus pocus,kenny ortega,"bette midler, sarah parker, kathy najimy, omri katz, thora birch, vinessa shaw",united states,2019-11-12,1993,pg,min,96,3.5501022494887526
ds946,movie,home on the range,"will finn, john sanford","roseanne barr, judi dench, jennifer tilly, steve buscemi, g.w. bailey, cuba gooding jr.",united states,2019-11-12,2004,pg,min,82,3.533613445378151
ds947,movie,"honey, i blew up the kid",randal kleiser,"rick moranis, marcia strassman, lloyd bridges, robert oliveri, john shea, keri russell",united states,2019-11-12,1992,pg,min,90,3.544378698224852
ds948,movie,"honey, i shrunk the kids",joe johnston,"rick moranis, matt frewer, marcia strassman, kristine sutherland, thomas brown, jared rushton","united states, mexico",2019-11-12,1989,pg,min,94,3.458154506437768
ds949,movie,"honey, we shrunk ourselves",dean cundey,"rick moranis, eve gordon, robin bartlett, allison mack, jake richardson, stuart pankin",united states,2019-11-12,1997,pg,min,76,3.5144329896907216
ds950,movie,horse sense,greg beeman,"joey lawrence, andy lawrence, susan walters, m.c. gainey, leann hunley, robin thomas",united states,2019-11-12,1999,tv-g,min,92,3.496023856858847
ds951,tv show,hostile planet,SinDato,bear grylls,united states,2019-11-12,2019,tv-pg,season,1,3.564549180327869
ds952,movie,hounded,neal israel,"tahj mowry, shia labeouf, craig kirkwood, steven bendik, sara paxton, rachelle carson",united states,2019-11-12,2001,tv-g,min,92,3.534516765285996
ds953,movie,how dogs got their shapes,SinDato,jake robards,united states,2019-11-12,2016,tv-pg,min,44,3.4445652173913044
ds954,movie,how to build a better boy,paul hoen,"ashley argota, roger bart, kelli berglund, noah centineo, china mcclain, matt shively",united states,2019-11-12,2014,tv-g,min,94,3.448207171314741
